meet_athletic_net_id,race_name,athlete_full_name,school_name,graduation_year,time_cs,place_overall,season_year
237402,"2.13 Miles Freshman Boys","Jonas Louie","Aragon",2028,85260,56,2024
237402,"2.13 Miles Freshman Boys","Jonah Ng","Hillsdale",2028,85660,57,2024
237402,"2.13 Miles Freshman Boys","Xander Avila","Aragon",2028,85970,58,2024
237402,"2.13 Miles Freshman Boys","Logan Seward","Leigh",2028,86220,59,2024
237402,"2.13 Miles Freshman Boys","Tyler Orth","Leland",2028,86310,60,2024
237402,"2.13 Miles Freshman Boys","Colin Henderson","Sequoia",2028,86310,61,2024
237402,"2.13 Miles Freshman Boys","Rio Sakamoto","San Mateo",2028,86500,62,2024
237402,"2.13 Miles Freshman Boys","Tristan Lyford","Carlmont",2028,86540,63,2024
237402,"2.13 Miles Freshman Boys","Cash Kopping","Terra Nova",2028,86810,64,2024
237402,"2.13 Miles Freshman Boys","Lincoln Cooper","Carlmont",2028,86990,65,2024
237402,"2.13 Miles Freshman Boys","Archit Yelanji","Hillsdale",2028,87370,66,2024
237402,"2.13 Miles Freshman Boys","Elijah Todd","Independence",2028,87500,67,2024
237402,"2.13 Miles Freshman Boys","Alex Li","Cupertino",2028,87520,68,2024
237402,"2.13 Miles Freshman Boys","Angel Corona","Mt Pleasant",2028,87730,69,2024
237402,"2.13 Miles Freshman Boys","Trevor Rizzo","San Mateo",2028,88890,70,2024
237402,"2.13 Miles Freshman Boys","Ethaniel Li","Leigh",2028,89090,71,2024
237402,"2.13 Miles Freshman Boys","Gavin Robinson","Monte Vista Christian",2028,89330,72,2024
237402,"2.13 Miles Freshman Boys","Owen Kelly","Leigh",2028,89420,73,2024
237402,"2.13 Miles Freshman Boys","Dominic Lara","Encinal",2028,89500,74,2024
237402,"2.13 Miles Freshman Boys","Albert Luo","Carlmont",2028,89610,75,2024
237402,"2.13 Miles Freshman Boys","Ezra Dubnicoff","Terra Nova",2028,89870,76,2024
237402,"2.13 Miles Freshman Boys","Isaac Albert","Aragon",2028,90890,77,2024
237402,"2.13 Miles Freshman Boys","Kou Miwa","Carlmont",2028,91280,78,2024
237402,"2.13 Miles Freshman Boys","Josef Henderson","Archbishop Riordan",2028,91330,79,2024
237402,"2.13 Miles Freshman Boys","Joshua Reeder","Terra Nova",2028,91500,80,2024
237402,"2.13 Miles Freshman Boys","Dean Fitzpatrick","Terra Nova",2028,91530,81,2024
237402,"2.13 Miles Freshman Boys","Alexander Tang","Leland",2028,92200,82,2024
237402,"2.13 Miles Freshman Boys","Makaio Kelly","Bay School of San Francisco",2028,92560,83,2024
237402,"2.13 Miles Freshman Boys","Aiden Chan","Carlmont",2028,92920,84,2024
237402,"2.13 Miles Freshman Boys","Daniel Ramirez","Evergreen Valley",2028,93490,85,2024
237402,"2.13 Miles Freshman Boys","Joshua Huang","Hillbrook",2028,93540,86,2024
237402,"2.13 Miles Freshman Boys","Carlos Cobo","Westmont",2028,93720,87,2024
237402,"2.13 Miles Freshman Boys","Marcus Polson","Archbishop Riordan",2028,93840,88,2024
237402,"2.13 Miles Freshman Boys","Taylor Orth","Leland",2028,95050,89,2024
237402,"2.13 Miles Freshman Boys","Miles Gonzales","Hillsdale",2028,95080,90,2024
237402,"2.13 Miles Freshman Boys","Blaise Pascal","Bay School of San Francisco",2028,95370,91,2024
237402,"2.13 Miles Freshman Boys","Lauchlin Uppington","San Mateo",2028,95660,92,2024
237402,"2.13 Miles Freshman Boys","Jason Luo","Encinal",2028,95770,93,2024
237402,"2.13 Miles Freshman Boys","Joseph Yin","Carlmont",2028,95930,94,2024
237402,"2.13 Miles Freshman Boys","Parker Ren","Archbishop Riordan",2028,96150,95,2024
237402,"2.13 Miles Freshman Boys","Vinh-Phong Stanton","Terra Nova",2028,96230,96,2024
237402,"2.13 Miles Freshman Boys","Nickan Shakeri","Carlmont",2028,96260,97,2024
237402,"2.13 Miles Freshman Boys","Nektarios Delis","Hillsdale",2028,96460,98,2024
237402,"2.13 Miles Freshman Boys","Neev Chatterjee","Cupertino",2028,96660,99,2024
237402,"2.13 Miles Freshman Boys","Dodge Rarden","Aragon",2028,98910,100,2024
237402,"2.13 Miles Freshman Boys","KaiShin Chao","Leland",2028,99320,101,2024
237402,"2.13 Miles Freshman Boys","Isaac Lopez","Anzar (Aromas-San Juan)",2028,99430,102,2024
237402,"2.13 Miles Freshman Boys","Drew Benavente","Aragon",2028,100270,103,2024
237402,"2.13 Miles Freshman Boys","Sol De Souza","Archbishop Riordan",2028,101020,104,2024
237402,"2.13 Miles Freshman Boys","Jacob Reynolds","Sequoia",2028,101430,105,2024
237402,"2.13 Miles Freshman Boys","Massimo Ramezane","Sequoia",2028,101510,106,2024
237402,"2.13 Miles Freshman Boys","Kailoa Lownds","Terra Nova",2028,103250,107,2024
237402,"2.13 Miles Freshman Boys","Ben Carter","Sequoia",2028,103570,108,2024
237402,"2.13 Miles Freshman Boys","Sebastian Zambada","Leland",2028,103730,109,2024
237402,"2.13 Miles Freshman Boys","Eric Ng","Jefferson",2028,104630,110,2024
237402,"2.13 Miles Freshman Boys","Max Roth","Hillbrook",2028,105460,111,2024
237402,"2.13 Miles Freshman Boys","Vikram Devaru","Hillbrook",2028,105930,112,2024
237402,"2.13 Miles Freshman Boys","Liam Wong","Encinal",2028,106080,113,2024
237402,"2.13 Miles Freshman Boys","Kyuhyun Kim","Leigh",2028,106110,114,2024
237402,"2.13 Miles Freshman Boys","Devon Fong","Archbishop Riordan",2028,106510,115,2024
237402,"2.13 Miles Freshman Boys","Sachin Paranjpye","Sequoia",2028,106550,116,2024
237402,"2.13 Miles Freshman Boys","Cole Boggs","Sequoia",2028,106600,117,2024
237402,"2.13 Miles Freshman Boys","Forest Fu","Carlmont",2028,107600,118,2024
237402,"2.13 Miles Freshman Boys","Elliott Ng","Archbishop Riordan",2028,107790,119,2024
237402,"2.13 Miles Freshman Boys","Dante Lopez","South San Francisco",2028,108220,120,2024
237402,"2.13 Miles Freshman Boys","Veer Bhalla","Aragon",2028,108340,121,2024
237402,"2.13 Miles Freshman Boys","Jeffrey Liu","Aragon",2028,108570,122,2024
237402,"2.13 Miles Freshman Boys","Von Flores","Archbishop Riordan",2028,109540,123,2024
237402,"2.13 Miles Freshman Boys","Binh Nguyen","Evergreen Valley",2028,110430,124,2024
237402,"2.13 Miles Freshman Boys","Phillip Concepcion","Archbishop Riordan",2028,112230,125,2024
237402,"2.13 Miles Freshman Boys","Kai Lee","Westmont",2028,113150,126,2024
237402,"2.13 Miles Freshman Boys","Anthony Vintero","Terra Nova",2028,113610,127,2024
237402,"2.13 Miles Freshman Boys","Brendan Lam","Archbishop Riordan",2028,116870,128,2024
237402,"2.13 Miles Freshman Boys","Calix Lee","Leland",2028,119530,129,2024
237402,"2.13 Miles Freshman Boys","Andreas Bergman","Leigh",2028,121000,130,2024
237402,"2.13 Miles Freshman Boys","Prahallath Umashankar","Evergreen Valley",2028,123150,131,2024
237402,"2.13 Miles Freshman Boys","Sebastian Garcia","Hillbrook",2028,134080,132,2024
237402,"2.13 Miles Sophomore Boys","Timothy Sandholm","Leigh",2027,67970,1,2024
237402,"2.13 Miles Sophomore Boys","David Eberspacher","Mills",2027,69070,2,2024
237402,"2.13 Miles Sophomore Boys","Nain Garcia-Ferria","Watsonville",2027,69260,3,2024
237402,"2.13 Miles Sophomore Boys","Luke Popler","Sequoia",2027,69460,4,2024
237402,"2.13 Miles Sophomore Boys","Zeerak Adeel","Evergreen Valley",2027,70940,5,2024
237402,"2.13 Miles Sophomore Boys","Hunter Prince","Carlmont",2027,71840,6,2024
237402,"2.13 Miles Sophomore Boys","Tad Folgner","Burlingame",2027,71970,7,2024
237402,"2.13 Miles Sophomore Boys","Kyle Venook","Mills",2027,72370,8,2024
237402,"2.13 Miles Sophomore Boys","Terron Chen","Archbishop Riordan",2027,72650,9,2024
237402,"2.13 Miles Sophomore Boys","Daniel Choy","Carlmont",2027,73090,10,2024
237402,"2.13 Miles Sophomore Boys","Daniel Martinez Alvarado","South San Francisco",2027,73600,11,2024
237402,"2.13 Miles Sophomore Boys","Aiden Gonzalez","Mt Pleasant",2027,73610,12,2024
237402,"2.13 Miles Sophomore Boys","Vincent Monroy","Christopher",2027,73640,13,2024
237402,"2.13 Miles Sophomore Boys","William McGurk","Hillsdale",2027,74090,14,2024
237402,"2.13 Miles Sophomore Boys","Ethan Giordano","Evergreen Valley",2027,74280,15,2024
237402,"2.13 Miles Sophomore Boys","Ovid Brock","Encinal",2027,74370,16,2024
237402,"2.13 Miles Sophomore Boys","Naoki Matsuda","Hillsdale",2027,74580,17,2024
237402,"2.13 Miles Sophomore Boys","Matthew Gatz-Levine","Bay School of San Francisco",2027,74670,18,2024
237402,"2.13 Miles Sophomore Boys","Thomas Lane","Hillsdale",2027,75120,19,2024
237402,"2.13 Miles Sophomore Boys","Kavin Misri","Carlmont",2027,75260,20,2024
237402,"2.13 Miles Sophomore Boys","Ethan Kim","Hillsdale",2027,75260,21,2024
237402,"2.13 Miles Sophomore Boys","Shugo Fujikawa","Westmont",2027,75280,22,2024
237402,"2.13 Miles Sophomore Boys","Vicente Delgado","Mt Pleasant",2027,75850,23,2024
237402,"2.13 Miles Sophomore Boys","Taiju Miyabe","Hillsdale",2027,75890,24,2024
237402,"2.13 Miles Sophomore Boys","Eli Block","Carlmont",2027,76590,25,2024
237402,"2.13 Miles Sophomore Boys","Wyatt Daru","Carlmont",2027,76940,26,2024
237402,"2.13 Miles Sophomore Boys","Jayden Xie","Mills",2027,77260,27,2024
237402,"2.13 Miles Sophomore Boys","Luciano Guerra","Monte Vista Christian",2027,77280,28,2024
237402,"2.13 Miles Sophomore Boys","Aidan Nappi","Terra Nova",2027,77490,29,2024
237402,"2.13 Miles Sophomore Boys","Luke Nagakura","Leigh",2027,77660,30,2024
237402,"2.13 Miles Sophomore Boys","Kayden Bhatnagar","Carlmont",2027,77970,31,2024
237402,"2.13 Miles Sophomore Boys","Andrew Feng","South San Francisco",2027,78190,32,2024
237402,"2.13 Miles Sophomore Boys","Adrian Sanchez","South San Francisco",2027,78280,33,2024
237402,"2.13 Miles Sophomore Boys","Miguel Cardenas","Archbishop Riordan",2027,78490,34,2024
237402,"2.13 Miles Sophomore Boys","Anshul Dhaas","Westmont",2027,78560,35,2024
237402,"2.13 Miles Sophomore Boys","Zack Ogle","Leland",2027,78670,36,2024
237402,"2.13 Miles Sophomore Boys","Matthew Pham","Leigh",2027,78690,37,2024
237402,"2.13 Miles Sophomore Boys","Damian Villarruel","Watsonville",2027,78850,38,2024
237402,"2.13 Miles Sophomore Boys","Macklin Berg","Aragon",2027,79080,39,2024
237402,"2.13 Miles Sophomore Boys","Nicolas Cubero Garcia","Hillsdale",2027,79120,40,2024
237402,"2.13 Miles Sophomore Boys","Derek Le","Evergreen Valley",2027,79670,41,2024
237402,"2.13 Miles Sophomore Boys","Nyel Umair","Evergreen Valley",2027,80130,42,2024
237402,"2.13 Miles Sophomore Boys","Logan Dhagat","Evergreen Valley",2027,80140,43,2024
237402,"2.13 Miles Sophomore Boys","Anton Varfolomeev","Mills",2027,80430,44,2024
237402,"2.13 Miles Sophomore Boys","Ben Kunz","Hillbrook",2027,80550,45,2024
237402,"2.13 Miles Sophomore Boys","Elliot Rios","Sequoia",2027,81040,46,2024
237402,"2.13 Miles Sophomore Boys","Mosley Croft","Hillsdale",2027,81270,47,2024
237402,"2.13 Miles Sophomore Boys","Matthew Macedo","Sequoia",2027,81280,48,2024
237402,"2.13 Miles Sophomore Boys","Christopher Gallegos","Watsonville",2027,81680,49,2024
237402,"2.13 Miles Sophomore Boys","Kaiden Huynh","Westmont",2027,81940,50,2024
237402,"2.13 Miles Sophomore Boys","Ivan Saldivar","Encinal",2027,82290,51,2024
237402,"2.13 Miles Sophomore Boys","Marwan Halabi","Aragon",2027,82450,52,2024
237402,"2.13 Miles Sophomore Boys","Ryan Chow","Bay School of San Francisco",2027,82670,53,2024
237402,"2.13 Miles Sophomore Boys","Nishant Chaparala","Aragon",2027,82700,54,2024
237402,"2.13 Miles Sophomore Boys","Taiki Shinokawa","Aragon",2027,82730,55,2024
237402,"2.13 Miles Sophomore Boys","Daniel Kang","Leland",2027,82800,56,2024
237402,"2.13 Miles Sophomore Boys","Noah Galatin","Carlmont",2027,83040,57,2024
237402,"2.13 Miles Sophomore Boys","Louis Riviere","Aragon",2027,83140,58,2024
237402,"2.13 Miles Sophomore Boys","Jesse Fernandez-Rocha","Watsonville",2027,83410,59,2024
237402,"2.13 Miles Sophomore Boys","Andrew Liu","Mills",2027,83450,60,2024
237402,"2.13 Miles Sophomore Boys","Alexander Datoc","Archbishop Riordan",2027,83540,61,2024
237402,"2.13 Miles Sophomore Boys","Evan Chen","Mills",2027,83600,62,2024
237402,"2.13 Miles Sophomore Boys","Remi Dionne","Hillsdale",2027,83610,63,2024
237402,"2.13 Miles Sophomore Boys","Benjamin Mangiafico","Carlmont",2027,83750,64,2024
237402,"2.13 Miles Sophomore Boys","Noah Balingit","Encinal",2027,83800,65,2024
237402,"2.13 Miles Sophomore Boys","Douglas Smay","Monte Vista Christian",2027,83910,66,2024
237402,"2.13 Miles Sophomore Boys","Jacob Galatin","Carlmont",2027,84230,67,2024
237402,"2.13 Miles Sophomore Boys","Vincent Nguyen","Independence",2027,84240,68,2024
237402,"2.13 Miles Sophomore Boys","Lachlan Bailey","Terra Nova",2027,84610,69,2024
237402,"2.13 Miles Sophomore Boys","Aksh Vijayant","Leland",2027,84800,70,2024
237402,"2.13 Miles Sophomore Boys","Meezahn Kemal","Sequoia",2027,85540,71,2024
237402,"2.13 Miles Sophomore Boys","Nicholas Konerding","Aragon",2027,85740,72,2024
237402,"2.13 Miles Sophomore Boys","Max Giacomazzi","San Mateo",2027,85900,73,2024
237402,"2.13 Miles Sophomore Boys","Brian Tin","Archbishop Riordan",2027,85970,74,2024
237402,"2.13 Miles Sophomore Boys","Daniil Yakavets","Westmont",2027,86050,75,2024
237402,"2.13 Miles Sophomore Boys","Ethan Xu","BASIS Independent Silicon Valley",2027,86590,76,2024
237402,"2.13 Miles Sophomore Boys","Aaron Paul","Terra Nova",2027,86790,77,2024
237402,"2.13 Miles Sophomore Boys","Darshan Bal","Aragon",2027,86840,78,2024
237402,"2.13 Miles Sophomore Boys","Chase Rokala","Aragon",2027,87630,79,2024
237402,"2.13 Miles Sophomore Boys","Gavin Rivera","Mills",2027,88100,80,2024
237402,"2.13 Miles Sophomore Boys","Vidhu Thirunagari","Aragon",2027,88140,81,2024
237402,"2.13 Miles Sophomore Boys","Ronan Banner Haimes","Carlmont",2027,88180,82,2024
237402,"2.13 Miles Sophomore Boys","Julian Vignoles","Carlmont",2027,89520,83,2024
237402,"2.13 Miles Sophomore Boys","Kevin Le","Terra Nova",2027,89540,84,2024
237402,"2.13 Miles Sophomore Boys","Avinash Kishore","San Mateo",2027,89670,85,2024
237402,"2.13 Miles Sophomore Boys","Shiven Patel","Evergreen Valley",2027,89670,86,2024
237402,"2.13 Miles Sophomore Boys","Andrew Lam","Mt Eden",2027,89740,87,2024
237402,"2.13 Miles Sophomore Boys","Matthew Jacobo","Mt Eden",2027,90330,88,2024
237402,"2.13 Miles Sophomore Boys","Bryan Patino","Mt Eden",2027,90920,89,2024
237402,"2.13 Miles Sophomore Boys","Aiden Loh","Hillbrook",2027,91500,90,2024
237402,"2.13 Miles Sophomore Boys","Wenjie Huang","Encinal",2027,91780,91,2024
237402,"2.13 Miles Sophomore Boys","Trevor Pulley","Aragon",2027,92210,92,2024
237402,"2.13 Miles Sophomore Boys","Warren Kim","Leland",2027,92260,93,2024
237402,"2.13 Miles Sophomore Boys","Thomas Carney","Aragon",2027,92770,94,2024
237402,"2.13 Miles Sophomore Boys","Yo Omura","Mills",2027,93240,95,2024
237402,"2.13 Miles Sophomore Boys","Atticus Brookshire","Terra Nova",2027,93270,96,2024
237402,"2.13 Miles Sophomore Boys","Zachary Fuselier","Leland",2027,93890,97,2024
237402,"2.13 Miles Sophomore Boys","Fred Quontamatteo","Sequoia",2027,95060,98,2024
237402,"2.13 Miles Sophomore Boys","Aaron Glasband","Summit Tahoma",2027,95170,99,2024
237402,"2.13 Miles Sophomore Boys","Justin Evanchik","Mills",2027,95590,100,2024
237402,"2.13 Miles Sophomore Boys","Aviv Yereslove","Leland",2027,95710,101,2024
237402,"2.13 Miles Sophomore Boys","Noah Davery","Westmont",2027,96790,102,2024
237402,"2.13 Miles Sophomore Boys","Nathan Tran","Evergreen Valley",2027,97210,103,2024
237402,"2.13 Miles Sophomore Boys","Kyle Chang","Hillbrook",2027,97800,104,2024
237402,"2.13 Miles Sophomore Boys","Mitch Merritt","Hillbrook",2027,97950,105,2024
237402,"2.13 Miles Sophomore Boys","Ren Jie Tsai","Leland",2027,98130,106,2024
237402,"2.13 Miles Sophomore Boys","Ethan Wong","Carlmont",2027,98990,107,2024
237402,"2.13 Miles Sophomore Boys","Aamir Lokhandwala","Leland",2027,99330,108,2024
237402,"2.13 Miles Sophomore Boys","Raymond Perez","Terra Nova",2027,99820,109,2024
237402,"2.13 Miles Sophomore Boys","Toby Chen","Mills",2027,100640,110,2024
237402,"2.13 Miles Sophomore Boys","Mak Boonyapornnad","Carlmont",2027,102840,111,2024
237402,"2.13 Miles Sophomore Boys","Evan Tam","San Mateo",2027,103320,112,2024
237402,"2.13 Miles Sophomore Boys","Victor Behera","Carlmont",2027,103780,113,2024
237402,"2.13 Miles Sophomore Boys","Jason Zhu","Archbishop Riordan",2027,105820,114,2024
237402,"2.13 Miles Sophomore Boys","Cyrus Estilaei","Encinal",2027,105950,115,2024
237402,"2.13 Miles Sophomore Boys","Jaeden Lamarca","Mills",2027,106070,116,2024
237402,"2.13 Miles Sophomore Boys","Aadil Zafer","Leland",2027,109680,117,2024
237402,"2.13 Miles Sophomore Boys","Pre Lai","Terra Nova",2027,109950,118,2024
237402,"2.13 Miles Sophomore Boys","Gabriel Gachet","San Mateo",2027,111390,119,2024
237402,"2.13 Miles Sophomore Boys","Alex Corpos","Sequoia",2027,116450,120,2024
237402,"2.13 Miles Sophomore Boys","Colin Wade","Westmont",2027,123780,121,2024
237402,"2.13 Miles Sophomore Boys","Carlos Cristerna","Aragon",2027,123900,122,2024
237402,"2.13 Miles Sophomore Boys","Dillan Wagener","Leland",2027,124060,123,2024
237402,"2.95 Miles Junior Boys","Dylan Olmos","Leigh",2026,99620,1,2024
237402,"2.95 Miles Junior Boys","Ethan Garner","Leigh",2026,99620,2,2024
237402,"2.95 Miles Junior Boys","Shotaro Take","San Mateo",2026,100490,3,2024
237402,"2.95 Miles Junior Boys","Brendan Grogan","Archbishop Riordan",2026,100700,4,2024
237402,"2.95 Miles Junior Boys","Gavin Beckmen","Monte Vista Christian",2026,100710,5,2024
237402,"2.95 Miles Junior Boys","Ryan Liu","Burlingame",2026,100880,6,2024
237402,"2.95 Miles Junior Boys","Kaden Ren","Mills",2026,101740,7,2024
237402,"2.95 Miles Junior Boys","Conor Gilliam","Monte Vista Christian",2026,102410,8,2024
237402,"2.95 Miles Junior Boys","Tyler Nichols","Aragon",2026,102940,9,2024
237402,"2.95 Miles Junior Boys","Adrian Ketterer","Westmont",2026,103240,10,2024
237402,"2.95 Miles Junior Boys","Desi Salinas-Holz","Watsonville",2026,103280,11,2024
237402,"2.95 Miles Junior Boys","Kevin Ren","Mills",2026,103410,12,2024
237402,"2.95 Miles Junior Boys","Rishit Sharma","Cupertino",2026,103760,13,2024
237402,"2.95 Miles Junior Boys","Adwaiy Ambardekar","San Mateo",2026,104110,14,2024
237402,"2.95 Miles Junior Boys","Shuma Otsuka","Aragon",2026,105530,15,2024
237402,"2.95 Miles Junior Boys","Robert Page","Leigh",2026,106270,16,2024
237402,"2.95 Miles Junior Boys","Connor Cronin","Carlmont",2026,106420,17,2024
237402,"2.95 Miles Junior Boys","Ethan Cabrera","Mills",2026,106510,18,2024
237402,"2.95 Miles Junior Boys","Nathan Babik","Archbishop Riordan",2026,106670,19,2024
237402,"2.95 Miles Junior Boys","Albert Zhang","Cupertino",2026,107930,20,2024
237402,"2.95 Miles Junior Boys","Sam Beard","Leigh",2026,108010,21,2024
237402,"2.95 Miles Junior Boys","Joseph Olson","Archbishop Riordan",2026,108690,22,2024
237402,"2.95 Miles Junior Boys","Varun Rao","Leland",2026,109010,23,2024
237402,"2.95 Miles Junior Boys","Jacob Beltran","Evergreen Valley",2026,109940,24,2024
237402,"2.95 Miles Junior Boys","Kendrick Yen","Independence",2026,110380,25,2024
237402,"2.95 Miles Junior Boys","Luke Saunders","Aragon",2026,110690,26,2024
237402,"2.95 Miles Junior Boys","Nathan Lee","Leland",2026,111080,27,2024
237402,"2.95 Miles Junior Boys","Dominic Thompson","Archbishop Riordan",2026,111090,28,2024
237402,"2.95 Miles Junior Boys","Nadav Ehsanipour","Hillsdale",2026,111150,29,2024
237402,"2.95 Miles Junior Boys","Gavin Epstein","Aragon",2026,111240,30,2024
237402,"2.95 Miles Junior Boys","Calvin Chan","Terra Nova",2026,111280,31,2024
237402,"2.95 Miles Junior Boys","Achyut Badhrinath","Leigh",2026,111530,32,2024
237402,"2.95 Miles Junior Boys","Alex Kim","Leland",2026,111610,33,2024
237402,"2.95 Miles Junior Boys","Alejandro Coriano","Archbishop Riordan",2026,111760,34,2024
237402,"2.95 Miles Junior Boys","Ernesto Martinez","Watsonville",2026,112590,35,2024
237402,"2.95 Miles Junior Boys","Theodore Mui","Carlmont",2026,112730,36,2024
237402,"2.95 Miles Junior Boys","Diego Gonzalez","Watsonville",2026,112820,37,2024
237402,"2.95 Miles Junior Boys","Dustin Tran","Independence",2026,113120,38,2024
237402,"2.95 Miles Junior Boys","Evan Westheimer","Aragon",2026,113460,39,2024
237402,"2.95 Miles Junior Boys","Tyson Valle","Encinal",2026,113990,40,2024
237402,"2.95 Miles Junior Boys","Colin Fournier","Aragon",2026,114750,41,2024
237402,"2.95 Miles Junior Boys","Jacob Ng","Hillsdale",2026,114900,42,2024
237402,"2.95 Miles Junior Boys","Javier Aldaco-De Los Santos","Watsonville",2026,115080,43,2024
237402,"2.95 Miles Junior Boys","Ethan Krasner","Archbishop Riordan",2026,115740,44,2024
237402,"2.95 Miles Junior Boys","You-Ki Chien-Nakano","Hillsdale",2026,116010,45,2024
237402,"2.95 Miles Junior Boys","Declan Kennedy","Aragon",2026,116310,46,2024
237402,"2.95 Miles Junior Boys","Toneyon Musambacine","Encinal",2026,116410,47,2024
237402,"2.95 Miles Junior Boys","Dashan Liu","Mills",2026,116780,48,2024
237402,"2.95 Miles Junior Boys","Everett Gensler","Evergreen Valley",2026,117040,49,2024
237402,"2.95 Miles Junior Boys","Connor Schaefer","Carlmont",2026,117090,50,2024
